rosbag_path,timestamp_sec,timestamp_nanosec,num_pixels,label,binary_label
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019847,636411377,1212,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019847,703603760,1189,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019847,737199951,1185,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019847,871585693,1146,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019847,938780273,1173,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019848,5625977,1133,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019848,72820801,1093,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019848,207210449,1139,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019849,282328369,1134,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019849,349523438,1149,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019849,450315674,1170,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019849,551108154,1115,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019849,584705811,1174,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019849,651900635,1154,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019849,719095703,1139,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019849,786291748,1177,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019849,887083740,1169,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019849,987875732,1160,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019850,391043945,1149,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019850,491835938,1191,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019850,559030762,1181,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019850,626225342,1187,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019850,660159668,1141,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019850,693757080,1164,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019850,760951904,1164,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019850,794549316,1162,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019850,828146729,1187,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019850,895341309,1164,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019850,962536133,1117,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019851,29730957,1161,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019851,96927246,1179,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019851,164122559,1141,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019851,231317871,1095,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019851,298513184,1147,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019851,399306152,1099,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019851,466501465,1189,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019851,533697021,1153,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019851,634489990,1125,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019851,734942871,1125,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019851,802138672,1108,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019851,869334473,1120,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019852,373303467,1162,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019852,406901611,1160,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019852,440499512,1100,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019852,507695557,1171,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019852,541630615,1199,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019852,575228516,1151,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019852,608826660,1152,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019852,642424561,1194,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019852,676022705,1148,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019852,743218750,1198,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019852,776816895,1181,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019852,844012939,1128,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019852,877611084,1155,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019852,944807373,1201,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019853,12003418,1141,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019853,79197266,1145,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019853,112794922,1119,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019853,179990234,1187,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019853,280783447,1149,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019853,347978760,1153,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019853,415174072,1140,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019853,515967285,1218,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019853,583162598,1189,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019853,650357910,1107,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019853,717553467,1098,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019853,818346436,1172,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019853,885541748,1182,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019853,952736572,1129,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019854,53528564,1205,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019854,154320068,1118,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019854,221514404,1151,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019854,288708740,1208,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019854,389500244,1105,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019854,456694580,1134,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019854,523888916,1156,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019854,591083008,1163,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019854,691874512,1130,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019854,759068848,1175,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019854,826263184,1142,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019854,927054443,1181,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019854,994248779,1149,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019855,61442383,1171,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019855,161895020,1133,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019855,262681641,1187,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019855,329875000,1153,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019856,35401855,1196,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019856,136191162,1146,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019856,270913818,1206,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019856,304510010,1174,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019856,338106445,1167,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019856,371702881,1179,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019856,404962402,1143,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019856,438895508,1135,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019856,472155029,1107,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019856,506088379,1161,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019856,539347656,1172,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019856,573281006,1170,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019856,606540283,1165,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019856,640473633,1141,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019856,673733154,1114,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019856,707666260,1191,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019856,740925781,1150,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019856,774858887,1201,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019856,808118164,1160,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019856,842051514,1209,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019856,875310791,1184,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019856,908906982,1076,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019856,942503418,1169,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019856,976099609,1194,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019857,9695801,1110,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019857,43292236,1142,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019857,76889648,1180,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019857,110487061,1193,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019857,144084229,1166,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019857,177681641,1160,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019857,211279053,1155,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019857,244876465,1189,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019857,278473633,1108,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019857,312071045,1159,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019857,345668457,1244,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019857,379265625,1188,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019857,412863037,1147,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019857,446797363,1171,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019857,480394775,1246,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019857,513991943,1177,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019857,547589355,1190,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019857,581186768,1198,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019857,614784180,1165,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019857,648381348,1132,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019857,715576172,1157,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019857,782770752,1186,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019857,816368164,1163,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019857,883562744,1178,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019857,950757568,1160,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019858,17952148,1166,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019858,85144531,1127,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019858,152338379,1196,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019858,219532227,1169,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019858,286726074,1173,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019858,353919922,1179,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019858,421113525,1147,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019858,488307373,1200,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019858,555501221,1131,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019858,622694824,1162,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019858,689888672,1162,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019858,790679199,1145,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019858,857872803,1195,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019858,925066895,1134,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019859,25858398,1180,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019859,93054443,1192,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019859,160250488,1167,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019859,227109619,1172,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019859,327904053,1121,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019859,428698486,1181,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019859,831876709,1101,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019859,865475098,1205,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019859,899410156,1184,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019859,933008545,1143,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019859,966606689,1115,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019860,205078,1213,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019860,33803223,1194,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019860,67396240,1158,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019860,134589111,1147,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019860,201781982,1180,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019860,235378418,1193,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019860,302571289,1142,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019860,403360596,1146,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019860,470553467,1198,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019860,537746338,1167,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019860,604938965,1153,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019860,705728271,1159,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019860,772920898,1177,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019860,840113525,1179,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019860,907306152,1157,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019861,8096191,1197,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019861,75291504,1132,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019861,142487549,1185,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019861,209683594,1180,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019861,276879639,1229,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019861,344075684,1217,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019861,411271729,1168,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019861,511739014,1196,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019861,612531250,1129,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019861,679726318,1118,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019862,250883789,1161,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019862,284481201,1168,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019862,352013184,1158,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019862,385610840,1117,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019862,419208252,1142,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019862,452805908,1157,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019862,486403320,1183,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019862,520000732,1177,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019862,553261475,1186,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019862,587195801,1148,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019862,620456543,1119,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019862,654391113,1176,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019862,687651611,1160,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019862,721586182,1109,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019862,754846680,1094,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019862,788781250,1161,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019862,822041748,1166,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019862,855639404,1099,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019862,889236816,1105,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019862,922834473,1124,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019862,956431885,1227,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019862,990029541,1149,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019863,23626953,1154,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019863,57224365,1165,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019863,91157715,1146,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019863,124755127,1146,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019863,158352539,1166,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019863,259144531,1228,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019863,326339111,1154,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019863,359936523,1193,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019863,427131104,1140,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019863,527923096,1162,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019863,595117676,1135,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019863,662312256,1156,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019863,762772217,1127,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019863,863562256,1161,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019863,930755615,1123,no_food,0
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019864,367511719,1223,hand,1
/home/atharva2/atharvak_ws/src/rosbags/HomeMuskmelon_7-10-23,1689019864,401108398,1164,hand,1
