Timestamp,Number of Pixels in Range,food?
2023-07-07 14:57:48.532792,4418,food
2023-07-07 14:57:48.575903,4401,food
2023-07-07 14:57:48.589564,4446,food
2023-07-07 14:57:48.631345,4456,food
2023-07-07 14:57:48.645572,4421,food
2023-07-07 14:57:48.689314,4439,food
2023-07-07 14:57:48.705115,4444,food
2023-07-07 14:57:48.763010,4383,food
2023-07-07 14:57:48.849088,4414,food
2023-07-07 14:57:48.887535,4380,food
2023-07-07 14:57:48.905331,4414,food
2023-07-07 14:57:48.952650,4456,food
2023-07-07 14:57:48.963458,4380,food
2023-07-07 14:57:49.010601,4356,food
2023-07-07 14:57:49.057406,4386,food
2023-07-07 14:57:49.123213,4374,food
2023-07-07 14:57:49.162119,4413,food
2023-07-07 14:57:49.178902,4377,food
2023-07-07 14:57:49.222693,4454,food
2023-07-07 14:57:49.268105,4418,food
2023-07-07 14:57:49.286706,4391,food
2023-07-07 14:57:49.325243,4484,food
2023-07-07 14:57:49.366182,4423,food
2023-07-07 14:57:49.381751,4392,food
2023-07-07 14:57:49.423932,4451,food
2023-07-07 14:57:49.469343,4385,food
2023-07-07 14:57:49.483487,4365,food
2023-07-07 14:57:49.522014,4398,food
2023-07-07 14:57:49.562827,4456,food
2023-07-07 14:57:49.574981,4407,food
2023-07-07 14:57:49.614665,4395,food
2023-07-07 14:57:49.662084,4433,food
2023-07-07 14:57:49.717717,4448,food
2023-07-07 14:57:49.765617,4444,food
2023-07-07 14:57:49.822716,4424,food
2023-07-07 14:57:49.865262,4424,food
2023-07-07 14:57:49.877681,4387,food
2023-07-07 14:57:49.911728,4410,food
2023-07-07 14:57:49.960161,4471,food
2023-07-07 14:57:50.008889,4459,hand
2023-07-07 14:57:50.022821,4418,hand
2023-07-07 14:57:50.064953,4408,hand
2023-07-07 14:57:50.107548,4391,hand
2023-07-07 14:57:50.120738,4370,hand
2023-07-07 14:57:50.161021,4376,hand
2023-07-07 14:57:50.195490,4398,hand
2023-07-07 14:57:50.207082,4443,hand
2023-07-07 14:57:50.247384,4409,hand
2023-07-07 14:57:50.288384,4411,hand
2023-07-07 14:57:50.344233,4386,hand
2023-07-07 14:57:50.395796,4449,hand
2023-07-07 14:57:50.458144,4597,hand
2023-07-07 14:57:50.500190,4524,hand
2023-07-07 14:57:50.563173,4674,hand
2023-07-07 14:57:50.618260,4984,hand
2023-07-07 14:57:50.660847,5761,hand
2023-07-07 14:57:50.702838,6947,hand
2023-07-07 14:57:50.752446,8060,hand
2023-07-07 14:57:50.765128,8626,hand
2023-07-07 14:57:50.807121,6510,hand
2023-07-07 14:57:50.821698,4863,hand
2023-07-07 14:57:50.863925,3232,hand
2023-07-07 14:57:50.940739,1562,hand
2023-07-07 14:57:50.987818,1318,hand
2023-07-07 14:57:51.005045,1543,hand
2023-07-07 14:57:51.066123,1338,hand
2023-07-07 14:57:51.112794,1307,hand
2023-07-07 14:57:51.147744,1082,hand
2023-07-07 14:57:51.161750,1186,hand
2023-07-07 14:57:51.205256,1048,hand
2023-07-07 14:57:51.270716,1105,hand
2023-07-07 14:57:51.311790,1066,hand
2023-07-07 14:57:51.362016,1111,hand
2023-07-07 14:57:51.377755,1129,hand
2023-07-07 14:57:51.429527,1100,hand
2023-07-07 14:57:51.444047,1060,hand
2023-07-07 14:57:51.497276,1049,hand
2023-07-07 14:57:51.519441,1037,hand
2023-07-07 14:57:51.571288,1136,hand
2023-07-07 14:57:51.587666,1121,hand
2023-07-07 14:57:51.641034,1086,hand
2023-07-07 14:57:51.656708,1057,hand
2023-07-07 14:57:51.699204,1181,hand
2023-07-07 14:57:51.712545,1046,hand
2023-07-07 14:57:51.778394,1094,hand
2023-07-07 14:57:51.816570,1152,hand
2023-07-07 14:57:51.830073,1098,hand
2023-07-07 14:57:51.869104,1091,hand
2023-07-07 14:57:51.916425,1184,hand
2023-07-07 14:57:51.949457,1137,hand
2023-07-07 14:57:51.962411,1161,hand
2023-07-07 14:57:52.010834,1096,empty
2023-07-07 14:57:52.052393,1142,empty
2023-07-07 14:57:52.065700,1139,empty
2023-07-07 14:57:52.114025,1068,empty
2023-07-07 14:57:52.153802,1040,empty
2023-07-07 14:57:52.166515,1159,empty
2023-07-07 14:57:52.207824,1035,empty
2023-07-07 14:57:52.244427,1077,empty
2023-07-07 14:57:52.259534,1092,empty
2023-07-07 14:57:52.316985,1048,empty
2023-07-07 14:57:52.361652,1155,empty
2023-07-07 14:57:52.377423,1097,empty
2023-07-07 14:57:52.449191,1124,empty
2023-07-07 14:57:52.514422,1089,empty
2023-07-07 14:57:52.530060,1198,empty
2023-07-07 14:57:52.566899,1079,empty
2023-07-07 14:57:52.579414,1142,empty
2023-07-07 14:57:52.622813,1116,empty
2023-07-07 14:57:52.636616,1064,empty
2023-07-07 14:57:52.679730,1151,empty
2023-07-07 14:57:52.725174,1173,empty
2023-07-07 14:57:52.738399,1095,empty
2023-07-07 14:57:52.780172,1089,empty
2023-07-07 14:57:52.830374,1180,empty
2023-07-07 14:57:52.838080,1159,empty
2023-07-07 14:57:52.892093,1130,empty
2023-07-07 14:57:52.930492,1126,empty
2023-07-07 14:57:52.943393,1087,empty
2023-07-07 14:57:52.983348,1079,empty
2023-07-07 14:57:53.024351,1152,empty
2023-07-07 14:57:53.038132,1105,empty
2023-07-07 14:57:53.092986,1122,empty
2023-07-07 14:57:53.158040,1164,empty
2023-07-07 14:57:53.208561,1063,empty
2023-07-07 14:57:53.223715,1031,empty
2023-07-07 14:57:53.292756,1151,empty
2023-07-07 14:57:53.356295,1084,empty
2023-07-07 14:57:53.377334,1165,empty
2023-07-07 14:57:53.459728,1037,empty
2023-07-07 14:57:53.484498,1141,empty
2023-07-07 14:57:53.505985,1063,empty
2023-07-07 14:57:53.535242,1095,empty
2023-07-07 14:57:53.559065,1074,empty
2023-07-07 14:57:53.576160,1105,empty
2023-07-07 14:57:53.600087,1113,empty
2023-07-07 14:57:53.622697,1147,empty
2023-07-07 14:57:53.651448,1125,empty
2023-07-07 14:57:53.831547,1078,empty
2023-07-07 14:57:53.901863,1066,empty
2023-07-07 14:57:53.973137,1150,empty
2023-07-07 14:57:54.043378,1077,empty
2023-07-07 14:57:54.166196,1060,empty
2023-07-07 14:57:54.255690,1154,empty
2023-07-07 14:57:54.494063,1133,empty
2023-07-07 14:57:54.512324,1038,empty
2023-07-07 14:57:54.531190,1112,empty
2023-07-07 14:57:54.575344,1155,empty
2023-07-07 14:57:54.596842,1127,empty
2023-07-07 14:57:54.637253,1130,empty
2023-07-07 14:57:54.651358,1146,empty
2023-07-07 14:57:54.679659,1142,empty
2023-07-07 14:57:54.693134,1156,empty
2023-07-07 14:57:54.705829,1161,empty
2023-07-07 14:57:54.718423,1086,empty
2023-07-07 14:57:54.733181,1147,empty
2023-07-07 14:57:54.757987,1135,empty
2023-07-07 14:57:54.774945,1125,empty
2023-07-07 14:57:54.788033,1127,empty
2023-07-07 14:57:54.816288,1089,empty
2023-07-07 14:57:54.988865,1110,empty
2023-07-07 14:57:55.059507,1150,empty
2023-07-07 14:57:55.130889,1107,empty
2023-07-07 14:57:55.201501,1101,empty
2023-07-07 14:57:55.303196,1103,empty
2023-07-07 14:57:55.413198,1125,empty
2023-07-07 14:57:55.508221,1152,empty
2023-07-07 14:57:56.681750,1091,empty
2023-07-07 14:57:56.774625,1079,empty
2023-07-07 14:57:56.803563,1092,empty
2023-07-07 14:57:56.836224,1083,empty
2023-07-07 14:57:56.850789,1125,empty
2023-07-07 14:57:56.923148,1138,empty
2023-07-07 14:57:56.971815,1148,empty
2023-07-07 14:57:57.032484,1085,empty
2023-07-07 14:57:57.086863,1046,empty
2023-07-07 14:57:57.146804,1101,empty
2023-07-07 14:57:57.210134,1124,empty
2023-07-07 14:57:57.301540,1053,empty
2023-07-07 14:57:57.385079,1074,empty
2023-07-07 14:57:57.458733,1113,empty
2023-07-07 14:57:57.532034,1198,empty
2023-07-07 14:57:57.609654,1160,empty
2023-07-07 14:57:57.704284,1081,empty
2023-07-07 14:57:57.775775,1052,empty
2023-07-07 14:57:57.851555,1059,empty
2023-07-07 14:57:57.917731,1114,empty
2023-07-07 14:57:58.021344,1082,empty
2023-07-07 14:57:58.085464,1112,empty
2023-07-07 14:57:58.189317,1089,empty
2023-07-07 14:57:58.269035,1145,empty
2023-07-07 14:57:58.377865,1104,empty
2023-07-07 14:57:58.460392,1056,empty
2023-07-07 14:57:59.032150,1162,empty
2023-07-07 14:57:59.103730,1082,empty
2023-07-07 14:57:59.166220,1129,empty
2023-07-07 14:57:59.233284,1102,empty
2023-07-07 14:57:59.252651,1093,empty
2023-07-07 14:57:59.289210,1029,empty
2023-07-07 14:57:59.328442,1090,empty
2023-07-07 14:57:59.384274,1065,empty
2023-07-07 14:57:59.452310,1095,empty
2023-07-07 14:57:59.508861,1074,empty
2023-07-07 14:57:59.561208,1180,empty
2023-07-07 14:57:59.613178,1115,empty
2023-07-07 14:57:59.696376,1159,empty
2023-07-07 14:57:59.790383,1151,empty
2023-07-07 14:57:59.882166,1039,empty
2023-07-07 14:57:59.928183,1040,empty
2023-07-07 14:58:00.031922,1076,empty
2023-07-07 14:58:00.131258,1124,empty
2023-07-07 14:58:00.246779,1069,empty
2023-07-07 14:58:00.846615,1115,empty
2023-07-07 14:58:00.895444,1088,empty
2023-07-07 14:58:01.061360,1106,hand
2023-07-07 14:58:01.139073,1053,hand
2023-07-07 14:58:01.153278,1072,hand
2023-07-07 14:58:01.187387,1119,hand
2023-07-07 14:58:01.226622,3091,hand
2023-07-07 14:58:01.286492,5352,hand
2023-07-07 14:58:01.365899,6416,hand
2023-07-07 14:58:01.424278,6941,hand
2023-07-07 14:58:01.474381,7004,hand
2023-07-07 14:58:01.533784,7397,hand
2023-07-07 14:58:01.616544,7772,hand
2023-07-07 14:58:01.691927,7607,hand
2023-07-07 14:58:01.753590,7402,hand
2023-07-07 14:58:01.825600,6826,hand
2023-07-07 14:58:01.928912,5970,hand
2023-07-07 14:58:02.008101,5516,hand
2023-07-07 14:58:02.083563,5349,hand
2023-07-07 14:58:02.165513,4892,hand
2023-07-07 14:58:02.266531,5455,hand
2023-07-07 14:58:02.343998,5202,hand
2023-07-07 14:58:02.443674,5113,hand
2023-07-07 14:58:02.522970,5190,hand
2023-07-07 14:58:03.161051,5513,hand
2023-07-07 14:58:03.230104,5081,hand
2023-07-07 14:58:03.270313,4914,hand
2023-07-07 14:58:03.328576,3158,hand
2023-07-07 14:58:03.353523,3549,hand
2023-07-07 14:58:03.390291,3550,hand
2023-07-07 14:58:03.424660,2192,hand
2023-07-07 14:58:03.479868,1795,hand
2023-07-07 14:58:03.529556,1554,hand
2023-07-07 14:58:03.594577,1491,hand
2023-07-07 14:58:03.655584,1409,hand
2023-07-07 14:58:03.711928,1433,hand
2023-07-07 14:58:03.797287,1365,hand
2023-07-07 14:58:03.881858,1372,hand
2023-07-07 14:58:03.936896,1376,hand
2023-07-07 14:58:04.007685,1900,hand
2023-07-07 14:58:04.091761,3093,hand
2023-07-07 14:58:04.181541,5024,hand
2023-07-07 14:58:04.268477,4610,hand
2023-07-07 14:58:04.344033,4325,hand
2023-07-07 14:58:04.416787,4003,hand
2023-07-07 14:58:04.520751,3284,hand
2023-07-07 14:58:04.618927,2953,hand
2023-07-07 14:58:04.696307,3786,hand
2023-07-07 14:58:04.777066,3694,hand
2023-07-07 14:58:05.242666,3836,hand
2023-07-07 14:58:05.276717,3825,hand
2023-07-07 14:58:05.319229,3176,hand
2023-07-07 14:58:05.348663,1724,hand
2023-07-07 14:58:05.362553,1725,hand
2023-07-07 14:58:05.422763,1718,hand
2023-07-07 14:58:05.472026,1775,hand
2023-07-07 14:58:05.532135,1782,hand
2023-07-07 14:58:05.578213,1762,hand
2023-07-07 14:58:05.638402,1815,hand
2023-07-07 14:58:05.695118,1757,hand
2023-07-07 14:58:05.768199,1763,hand
2023-07-07 14:58:05.839731,1806,hand
2023-07-07 14:58:05.894117,1744,hand
2023-07-07 14:58:05.978117,1792,hand
2023-07-07 14:58:06.054882,1798,hand
2023-07-07 14:58:06.136119,1845,hand
2023-07-07 14:58:06.245141,1780,hand
2023-07-07 14:58:06.327303,1897,hand
2023-07-07 14:58:07.029843,1840,food
2023-07-07 14:58:07.070873,1812,food
2023-07-07 14:58:07.129534,1821,food
2023-07-07 14:58:07.164996,1832,food
2023-07-07 14:58:07.191003,1908,food
2023-07-07 14:58:07.236465,1876,food
2023-07-07 14:58:07.292078,1862,food
2023-07-07 14:58:07.341946,1866,food
2023-07-07 14:58:07.392884,1907,food
2023-07-07 14:58:07.459236,1890,food
2023-07-07 14:58:07.531882,1949,food
2023-07-07 14:58:07.579531,1861,food
2023-07-07 14:58:07.660624,1907,food
2023-07-07 14:58:07.738561,1993,food
2023-07-07 14:58:07.814668,1840,food
2023-07-07 14:58:07.879094,1841,food
2023-07-07 14:58:07.974794,1971,food
2023-07-07 14:58:08.049602,1879,food
2023-07-07 14:58:08.131464,1886,food
2023-07-07 14:58:08.211294,1941,food
2023-07-07 14:58:08.312856,1847,food
2023-07-07 14:58:08.411221,1885,food
2023-07-07 14:58:09.862179,2051,food
2023-07-07 14:58:09.992163,1894,food
2023-07-07 14:58:10.198756,1888,food
2023-07-07 14:58:10.361747,1934,food
2023-07-07 14:58:10.561887,1945,food
2023-07-07 14:58:10.584157,1913,food
2023-07-07 14:58:10.600997,2003,food
2023-07-07 14:58:10.719700,1990,food
2023-07-07 14:58:10.777764,1938,food
2023-07-07 14:58:10.859746,1932,food
