Timestamp,Number of Pixels in Range,food?
2023-07-07 15:11:01.603926,7584,hand
2023-07-07 15:11:01.623785,7689,hand
2023-07-07 15:11:01.638518,7632,hand
2023-07-07 15:11:01.674984,7962,hand
2023-07-07 15:11:01.693209,8010,hand
2023-07-07 15:11:01.709413,7987,hand
2023-07-07 15:11:01.728515,7856,hand
2023-07-07 15:11:01.744587,7786,hand
2023-07-07 15:11:01.791598,7726,hand
2023-07-07 15:11:01.807149,7617,hand
2023-07-07 15:11:01.879484,7601,hand
2023-07-07 15:11:02.024009,7619,hand
2023-07-07 15:11:02.080897,7667,hand
2023-07-07 15:11:02.143956,7680,hand
2023-07-07 15:11:02.211345,7685,hand
2023-07-07 15:11:02.300000,7728,hand
2023-07-07 15:11:02.357547,7778,hand
2023-07-07 15:11:02.443509,7766,hand
2023-07-07 15:11:02.509017,8244,hand
2023-07-07 15:11:02.606630,7245,hand
2023-07-07 15:11:02.671477,7032,hand
2023-07-07 15:11:02.744615,5665,hand
2023-07-07 15:11:02.813638,1802,hand
2023-07-07 15:11:02.912378,1783,hand
2023-07-07 15:11:02.987185,1857,hand
2023-07-07 15:11:03.056411,1866,hand
2023-07-07 15:11:03.134397,1911,hand
2023-07-07 15:11:03.227254,1917,hand
2023-07-07 15:11:03.303861,1932,hand
2023-07-07 15:11:03.392082,1866,hand
2023-07-07 15:11:03.466481,1899,hand
2023-07-07 15:11:03.557700,1898,hand
2023-07-07 15:11:03.631417,1859,hand
2023-07-07 15:11:03.722610,1849,hand
2023-07-07 15:11:03.798521,1870,hand
2023-07-07 15:11:03.907726,1824,hand
2023-07-07 15:11:03.982175,1838,hand
2023-07-07 15:11:04.051547,1884,empty
2023-07-07 15:11:04.162549,1871,empty
2023-07-07 15:11:04.403051,1904,empty
2023-07-07 15:11:04.420813,1834,empty
2023-07-07 15:11:04.459231,1879,empty
2023-07-07 15:11:04.482670,1811,empty
2023-07-07 15:11:04.500971,1933,empty
2023-07-07 15:11:04.556214,1855,empty
2023-07-07 15:11:04.573900,1853,empty
2023-07-07 15:11:04.594123,1865,empty
2023-07-07 15:11:04.613263,1828,empty
2023-07-07 15:11:04.633211,1895,empty
2023-07-07 15:11:04.654859,1844,empty
2023-07-07 15:11:04.673368,1871,empty
2023-07-07 15:11:04.698367,1867,empty
2023-07-07 15:11:04.719679,1838,empty
2023-07-07 15:11:04.739659,1810,empty
2023-07-07 15:11:04.762454,1843,empty
2023-07-07 15:11:04.780810,1937,empty
2023-07-07 15:11:04.801258,1876,empty
2023-07-07 15:11:04.829727,1826,empty
2023-07-07 15:11:05.018236,1832,empty
2023-07-07 15:11:05.092619,1879,empty
2023-07-07 15:11:05.170385,1854,empty
2023-07-07 15:11:05.282808,1882,empty
2023-07-07 15:11:05.407100,1903,empty
2023-07-07 15:11:07.536294,1850,empty
2023-07-07 15:11:07.578775,1945,empty
2023-07-07 15:11:07.642065,1838,empty
2023-07-07 15:11:07.671114,1884,empty
2023-07-07 15:11:07.685155,1940,empty
2023-07-07 15:11:07.775752,1836,empty
2023-07-07 15:11:07.852609,1884,empty
2023-07-07 15:11:07.940904,1943,empty
2023-07-07 15:11:07.985024,1851,empty
2023-07-07 15:11:08.065437,1826,empty
2023-07-07 15:11:08.150575,1939,empty
2023-07-07 15:11:08.249217,1808,empty
2023-07-07 15:11:08.304304,1872,empty
2023-07-07 15:11:08.382812,1882,empty
2023-07-07 15:11:08.490096,1908,empty
2023-07-07 15:11:08.582250,1940,empty
2023-07-07 15:11:08.651515,1835,empty
2023-07-07 15:11:08.721799,1821,empty
2023-07-07 15:11:08.817938,1907,empty
2023-07-07 15:11:08.902020,1939,empty
2023-07-07 15:11:08.967526,1909,empty
2023-07-07 15:11:09.043528,1800,empty
2023-07-07 15:11:09.138616,1879,empty
2023-07-07 15:11:09.226100,1917,empty
2023-07-07 15:11:09.297361,1861,empty
2023-07-07 15:11:09.373519,1877,empty
2023-07-07 15:11:09.456055,1862,empty
2023-07-07 15:11:09.529850,1838,empty
2023-07-07 15:11:09.604600,1881,empty
2023-07-07 15:11:09.680796,1900,empty
2023-07-07 15:11:09.757436,1839,empty
2023-07-07 15:11:09.824812,1847,empty
2023-07-07 15:11:09.913544,1808,empty
2023-07-07 15:11:10.029227,1850,hand
2023-07-07 15:11:10.089720,1854,hand
2023-07-07 15:11:10.176490,1937,hand
2023-07-07 15:11:10.280134,1794,hand
2023-07-07 15:11:12.849090,1909,hand
2023-07-07 15:11:13.116837,1873,hand
2023-07-07 15:11:13.252760,1815,hand
2023-07-07 15:11:13.654595,3032,hand
2023-07-07 15:11:13.750627,5060,hand
2023-07-07 15:11:13.787574,4629,hand
2023-07-07 15:11:13.847393,4428,hand
2023-07-07 15:11:13.859515,4364,hand
2023-07-07 15:11:13.898433,4423,hand
2023-07-07 15:11:13.934711,4375,hand
2023-07-07 15:11:14.008981,4354,hand
2023-07-07 15:11:14.073240,4393,hand
2023-07-07 15:11:14.144604,4448,hand
2023-07-07 15:11:14.207429,4427,hand
2023-07-07 15:11:14.271977,4365,hand
2023-07-07 15:11:14.375956,4369,hand
2023-07-07 15:11:14.469916,4418,hand
2023-07-07 15:11:14.564980,4295,hand
2023-07-07 15:11:16.069850,4391,food
2023-07-07 15:11:16.138974,4349,food
2023-07-07 15:11:16.212166,4313,food
2023-07-07 15:11:16.307849,4131,food
2023-07-07 15:11:16.330398,4090,food
2023-07-07 15:11:16.381112,4187,food
2023-07-07 15:11:16.428024,4140,food
2023-07-07 15:11:16.508963,4172,food
2023-07-07 15:11:16.591537,4168,food
2023-07-07 15:11:16.702745,4090,food
2023-07-07 15:11:16.783500,4141,food
2023-07-07 15:11:16.873914,4152,food
2023-07-07 15:11:18.527199,4144,food
2023-07-07 15:11:18.790567,4076,food
2023-07-07 15:11:18.868172,4071,food
2023-07-07 15:11:18.966691,4015,food
2023-07-07 15:11:19.077189,4015,food
2023-07-07 15:11:19.128947,4010,food
2023-07-07 15:11:19.170889,4009,food
2023-07-07 15:11:19.241373,4029,food
2023-07-07 15:11:19.310542,4065,food
2023-07-07 15:11:19.409147,4033,food
2023-07-07 15:11:19.478204,3982,food
2023-07-07 15:11:19.548465,4047,food
2023-07-07 15:11:19.635485,3991,food
2023-07-07 15:11:19.751204,4077,food
2023-07-07 15:11:19.835993,4040,food
2023-07-07 15:11:21.412144,4000,hand
2023-07-07 15:11:21.448509,3978,hand
2023-07-07 15:11:21.541528,3985,hand
2023-07-07 15:11:21.559309,5944,hand
2023-07-07 15:11:21.577127,5856,hand
2023-07-07 15:11:21.681375,5030,hand
2023-07-07 15:11:21.742340,4729,hand
2023-07-07 15:11:21.813776,3964,hand
2023-07-07 15:11:21.881747,3667,hand
2023-07-07 15:11:21.910648,3396,hand
2023-07-07 15:11:21.961840,2962,hand
2023-07-07 15:11:21.980804,2944,hand
2023-07-07 15:11:22.036407,2608,hand
2023-07-07 15:11:22.055710,2782,hand
2023-07-07 15:11:22.107936,2940,hand
2023-07-07 15:11:22.123545,2819,hand
2023-07-07 15:11:22.180356,3034,hand
2023-07-07 15:11:22.204635,3261,hand
2023-07-07 15:11:22.215930,3799,hand
2023-07-07 15:11:22.227599,4180,hand
2023-07-07 15:11:22.240604,4659,hand
2023-07-07 15:11:22.251907,4841,hand
2023-07-07 15:11:22.263284,5078,hand
2023-07-07 15:11:22.276725,5019,hand
2023-07-07 15:11:22.287826,4885,hand
2023-07-07 15:11:22.402822,4785,hand
2023-07-07 15:11:22.451437,4635,hand
2023-07-07 15:11:22.503110,4521,hand
2023-07-07 15:11:22.615938,5115,hand
2023-07-07 15:11:22.664395,5183,hand
2023-07-07 15:11:22.736079,3958,hand
2023-07-07 15:11:22.803770,2465,hand
2023-07-07 15:11:22.916536,1857,hand
2023-07-07 15:11:22.967567,1931,hand
2023-07-07 15:11:23.044743,1916,hand
2023-07-07 15:11:23.122133,1868,hand
2023-07-07 15:11:23.232938,1867,hand
2023-07-07 15:11:23.279722,1886,hand
2023-07-07 15:11:23.371759,1864,hand
2023-07-07 15:11:23.448067,1875,hand
2023-07-07 15:11:23.555663,1892,hand
2023-07-07 15:11:23.627759,1930,hand
2023-07-07 15:11:26.387851,1839,empty
2023-07-07 15:11:26.583564,1991,empty
2023-07-07 15:11:26.617417,1834,empty
2023-07-07 15:11:26.734015,1827,empty
2023-07-07 15:11:26.812001,1876,empty
2023-07-07 15:11:26.884830,1895,empty
2023-07-07 15:11:26.978483,1923,empty
2023-07-07 15:11:26.997615,1927,empty
2023-07-07 15:11:27.019369,2042,empty
2023-07-07 15:11:27.084400,1938,empty
2023-07-07 15:11:27.130771,1858,empty
2023-07-07 15:11:27.151658,1838,empty
2023-07-07 15:11:27.174599,1903,empty
2023-07-07 15:11:27.202518,1905,empty
2023-07-07 15:11:27.227409,1855,empty
2023-07-07 15:11:27.247892,1940,empty
2023-07-07 15:11:27.271377,1912,empty
2023-07-07 15:11:27.293639,1886,empty
2023-07-07 15:11:27.311761,1896,empty
2023-07-07 15:11:27.333164,1937,empty
2023-07-07 15:11:27.347176,1856,empty
2023-07-07 15:11:27.383062,1875,empty
2023-07-07 15:11:27.451345,1871,empty
2023-07-07 15:11:27.502733,1845,empty
2023-07-07 15:11:27.518143,1856,empty
2023-07-07 15:11:27.543464,1911,empty
2023-07-07 15:11:27.702865,1846,empty
2023-07-07 15:11:27.762654,1841,empty
2023-07-07 15:11:27.825826,1912,empty
2023-07-07 15:11:27.879965,1834,empty
2023-07-07 15:11:27.972203,1916,empty
2023-07-07 15:11:28.067745,1881,empty
2023-07-07 15:11:28.161119,1852,empty
2023-07-07 15:11:28.223848,1871,empty
2023-07-07 15:11:29.346208,1933,empty
2023-07-07 15:11:29.444212,1927,empty
2023-07-07 15:11:29.563908,1872,empty
2023-07-07 15:11:29.583048,1922,empty
2023-07-07 15:11:29.686093,1879,empty
2023-07-07 15:11:29.752133,1801,empty
2023-07-07 15:11:29.817638,1877,empty
2023-07-07 15:11:29.883700,1912,empty
2023-07-07 15:11:29.904945,1881,empty
2023-07-07 15:11:29.957575,1828,empty
2023-07-07 15:11:29.982952,1892,empty
2023-07-07 15:11:30.049291,1906,empty
2023-07-07 15:11:30.068861,1965,empty
2023-07-07 15:11:30.085479,1840,empty
2023-07-07 15:11:30.101032,1893,empty
2023-07-07 15:11:30.121614,1870,empty
2023-07-07 15:11:30.137088,1913,empty
2023-07-07 15:11:30.171731,1844,empty
2023-07-07 15:11:30.191090,1870,empty
2023-07-07 15:11:30.206383,1991,empty
2023-07-07 15:11:30.223841,1871,empty
2023-07-07 15:11:30.240997,1872,empty
2023-07-07 15:11:30.317966,1820,empty
2023-07-07 15:11:30.333147,1835,empty
2023-07-07 15:11:30.350806,1879,empty
2023-07-07 15:11:30.367204,1851,empty
2023-07-07 15:11:30.416809,1846,empty
2023-07-07 15:11:30.433888,1857,empty
2023-07-07 15:11:30.489856,1883,empty
2023-07-07 15:11:30.511751,1850,empty
2023-07-07 15:11:30.556065,1815,empty
2023-07-07 15:11:30.571143,1884,empty
2023-07-07 15:11:30.653785,1856,empty
2023-07-07 15:11:30.702852,1862,empty
2023-07-07 15:11:30.716362,1813,empty
2023-07-07 15:11:30.766720,1910,empty
2023-07-07 15:11:30.783752,1865,empty
2023-07-07 15:11:30.850466,1869,empty
2023-07-07 15:11:30.937489,1854,empty
2023-07-07 15:11:30.997012,1949,empty
2023-07-07 15:11:31.010818,1842,empty
