Timestamp,Number of Pixels in Range,food?
2023-07-07 14:59:28.678006,4813,food
2023-07-07 14:59:28.695387,4907,food
2023-07-07 14:59:28.744109,4900,food
2023-07-07 14:59:28.790787,4835,food
2023-07-07 14:59:28.860279,4841,food
2023-07-07 14:59:28.924735,4792,food
2023-07-07 14:59:29.024645,4916,food
2023-07-07 14:59:29.096729,4839,food
2023-07-07 14:59:29.166081,4965,food
2023-07-07 14:59:29.266606,4853,food
2023-07-07 14:59:29.391819,5003,food
2023-07-07 14:59:30.995665,4892,food
2023-07-07 14:59:31.016763,4882,food
2023-07-07 14:59:31.037651,4902,food
2023-07-07 14:59:31.149232,4966,food
2023-07-07 14:59:31.222557,4929,food
2023-07-07 14:59:31.293772,4978,food
2023-07-07 14:59:31.363781,4911,food
2023-07-07 14:59:31.386296,4954,food
2023-07-07 14:59:31.442224,4931,food
2023-07-07 14:59:31.462617,4855,food
2023-07-07 14:59:31.482975,4893,food
2023-07-07 14:59:31.500263,4852,food
2023-07-07 14:59:31.524001,4892,food
2023-07-07 14:59:31.693464,4831,food
2023-07-07 14:59:31.762361,4875,food
2023-07-07 14:59:33.332849,4963,food
2023-07-07 14:59:33.367202,4875,food
2023-07-07 14:59:33.403020,4967,food
2023-07-07 14:59:33.442058,4899,food
2023-07-07 14:59:33.468971,4810,food
2023-07-07 14:59:33.529721,4835,food
2023-07-07 14:59:33.587133,4879,food
2023-07-07 14:59:33.640037,4870,food
2023-07-07 14:59:33.698383,5013,food
2023-07-07 14:59:33.753383,4868,food
2023-07-07 14:59:33.824784,4885,food
2023-07-07 14:59:33.899309,4893,food
2023-07-07 14:59:33.949229,5032,food
2023-07-07 14:59:34.027321,4769,food
2023-07-07 14:59:34.100489,4840,food
2023-07-07 14:59:34.183755,4892,food
2023-07-07 14:59:34.280494,4949,food
2023-07-07 14:59:34.372759,4957,food
2023-07-07 14:59:34.477474,4856,food
2023-07-07 14:59:35.352119,4935,food
2023-07-07 14:59:35.371968,4889,food
2023-07-07 14:59:35.389635,4932,food
2023-07-07 14:59:35.497768,4840,food
2023-07-07 14:59:35.558522,4911,food
2023-07-07 14:59:35.616392,4966,food
2023-07-07 14:59:35.672650,4923,food
2023-07-07 14:59:35.697568,4903,food
2023-07-07 14:59:35.762135,4827,food
2023-07-07 14:59:35.780216,5061,food
2023-07-07 14:59:35.830861,4869,food
2023-07-07 14:59:35.888149,5010,food
2023-07-07 14:59:35.909564,4909,food
2023-07-07 14:59:35.961773,4941,food
2023-07-07 14:59:35.981292,4870,food
2023-07-07 14:59:35.995491,4855,food
2023-07-07 14:59:36.015943,4868,food
2023-07-07 14:59:36.030015,4904,food
2023-07-07 14:59:36.044564,4873,food
2023-07-07 14:59:36.057164,4891,food
2023-07-07 14:59:36.070787,4956,food
2023-07-07 14:59:36.184285,4892,food
2023-07-07 14:59:36.234223,4898,food
2023-07-07 14:59:36.302436,4919,food
2023-07-07 14:59:36.414166,4829,food
2023-07-07 14:59:36.498067,4911,food
2023-07-07 14:59:36.562869,4943,food
2023-07-07 14:59:36.634775,4935,food
2023-07-07 14:59:36.737455,4768,food
2023-07-07 14:59:36.824303,4829,food
2023-07-07 14:59:36.904285,4908,food
2023-07-07 14:59:36.997074,4947,food
2023-07-07 14:59:38.004740,5009,food
2023-07-07 14:59:38.068902,4913,food
2023-07-07 14:59:38.101185,4965,food
2023-07-07 14:59:38.133772,4863,food
2023-07-07 14:59:38.145844,4788,food
2023-07-07 14:59:38.198980,4881,food
2023-07-07 14:59:38.254237,4873,food
2023-07-07 14:59:38.313294,4931,food
2023-07-07 14:59:38.359807,4884,food
2023-07-07 14:59:38.418828,4928,food
2023-07-07 14:59:38.482068,4848,food
2023-07-07 14:59:38.563763,4868,food
2023-07-07 14:59:38.615065,4907,food
2023-07-07 14:59:38.698928,4802,food
2023-07-07 14:59:38.770312,4947,food
